id,binomial,replicate,included_in_lpr2024,citation,class,order,family,genus,species,subspecies,common_name,location,country,all_countries,region,ipbes_region,ipbes_subregion,latitude,longitude,specific_location,system,t_realm,t_biome,fw_realm,fw_biome,m_realm,m_ocean,m_biome,units,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,native,unnamed_102,n_obs,first_obs_year,last_obs_year,time_span,n_gaps,max_gap,continuity_ratio,zero_count,zero_share,years_since_last_obs,has_coordinates,has_country,has_valid_coordinates,has_binomial,has_class,has_order,has_family,has_genus,has_species,has_taxonomy_hierarchy,unit_category,unit_usable,system_group
3350,Passerella_iliaca,1,0,"Environment Canada (2015). ""North American Breeding Bird Survey - Canadian Trends Website."" Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.",Aves,Passeriformes,Passerellidae,Passerella,iliaca,,Red fox-sparrow,Yukon,canada,Canada,North America,Americas,North America,63.0,-136.0,0,terrestrial,Nearctic,Boreal forests/taiga,,,,,,annual index of population change,,,,,,,,,,,,,,,,,,,,,,,,1.58,1.64,1.71,1.77,1.86,1.93,2.02,2.09,2.19,2.31,2.37,2.47,2.57,2.55,2.82,3.17,3.1,3.21,3.22,3.33,3.36,3.66,3.91,4.02,4.06,4.36,4.21,4.47,5.01,5.08,5.25,5.76,5.83,6.36,6.45,6.82,7.18,6.91,7.35,8.08,8.12,8.02,,,,,,,1,,42.0,1973.0,2014.0,42.0,0.0,0.0,1.0,0.0,0.0,6.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3356,Pheucticus_melanocephalus,1,0,"Environment Canada (2014). ""North American Breeding Bird Survey - Canadian Trends Website."" Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.",Aves,Passeriformes,Cardinalidae,Pheucticus,melanocephalus,,Black-headed grosbeak,British Columbia,canada,Canada,North America,Americas,North America,55.0,-125.0,0,terrestrial,Nearctic,Temperate coniferous forests,,,,,,annual index of population change,,,,,,,,,,,,,,,,,,,,,1.04,1.02,1.01,1.01,0.98,1.02,1.0,1.03,1.05,1.0,1.05,1.0,1.04,1.06,1.09,1.09,1.08,1.07,1.11,1.11,1.12,1.14,1.12,1.16,1.15,1.2,1.22,1.23,1.31,1.3,1.32,1.38,1.34,1.4,1.39,1.44,1.54,1.55,1.68,1.68,1.78,1.76,1.79,,,,,,,,,1,,43.0,1970.0,2012.0,43.0,0.0,0.0,1.0,0.0,0.0,8.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3365,Quiscalus_quiscula,1,0,"Environment Canada (2014). ""North American Breeding Bird Survey - Canadian Trends Website."" Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.",Aves,Passeriformes,Icteridae,Quiscalus,quiscula,,Common grackle,Alberta,canada,Canada,North America,Americas,North America,55.0,-115.0,0,terrestrial,Nearctic,"Temperate grasslands, savannas and shrublands",,,,,,annual index of population change,,,,,,,,,,,,,,,,,,,,,1.3,1.48,1.42,1.23,1.05,1.6,0.984,1.34,1.08,1.29,1.03,0.679,0.9,0.682,0.64,0.795,0.603,0.797,0.598,0.672,0.677,0.707,0.769,0.694,0.649,0.694,0.484,0.471,0.66,0.495,0.438,0.552,0.507,0.4,0.43,0.375,0.437,0.624,0.65,0.504,0.566,0.64,0.637,,,,,,,,,1,,43.0,1970.0,2012.0,43.0,0.0,0.0,1.0,0.0,0.0,8.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3380,Sturnella_magna,1,0,"Environment Canada (2015). ""North American Breeding Bird Survey - Canadian Trends Website."" Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.",Aves,Passeriformes,Icteridae,Sturnella,magna,,Eastern meadowlark,Ontario,canada,Canada,North America,Americas,North America,50.0,-86.0,0,terrestrial,Nearctic,Temperate broadleaf and mixed forests,,,,,,annual index of population change,,,,,,,,,,,,,,,,,,,,,13.0,12.8,12.6,12.6,11.8,11.1,11.4,10.9,10.1,9.33,10.2,9.61,9.38,8.93,7.94,7.74,8.16,7.46,7.46,7.97,7.38,7.27,6.85,6.88,6.49,6.93,5.97,5.98,6.23,6.37,6.11,5.55,5.32,4.74,4.68,4.59,4.64,4.81,4.92,4.76,4.44,4.17,3.89,3.86,3.57,,,,,,,1,,45.0,1970.0,2014.0,45.0,0.0,0.0,1.0,0.0,0.0,6.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3381,Sturnella_magna,1,0,"Environment Canada (2015). ""North American Breeding Bird Survey - Canadian Trends Website."" Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.",Aves,Passeriformes,Icteridae,Sturnella,magna,magna,Eastern meadowlark,Qu̩bec,canada,Canada,North America,Americas,North America,54.0,-72.0,0,terrestrial,Nearctic,Temperate broadleaf and mixed forests,,,,,,annual index of population change,,,,,,,,,,,,,,,,,,,,,2.11,2.19,2.02,1.97,1.76,1.74,1.67,1.51,1.36,1.29,1.32,1.35,1.15,1.1,1.07,0.994,0.986,0.916,0.911,0.825,0.779,0.73,0.673,0.667,0.595,0.613,0.534,0.503,0.508,0.498,0.452,0.421,0.42,0.377,0.351,0.328,0.321,0.305,0.297,0.278,0.256,0.243,0.23,0.227,0.211,,,,,,,1,,45.0,1970.0,2014.0,45.0,0.0,0.0,1.0,0.0,0.0,6.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3512,Accipiter_nisus,0,1,"EBCC/BirdLife/RSPB/CSO (2021) Trends of common birds in Europe, 2021 update. Available at: https://pecbms.info/trends-and-indicators/species-trends/.",Aves,Accipitriformes,Accipitridae,Accipiter,nisus,,Eurasian sparrowhawk,"Europe - BE, CZ, DK, FR, DE, HU, IT, LV, NL, PL, IE, ES, SE,CH, GB",united kingdom,"United Kingdom, France, Sweden, Germany, Spain, Netherlands, Czech Republic, Denmark, Belgium, Switzerland, Ireland, Poland, Italy, Latvia, Hungary",Europe,Europe and Central Asia,Central and Western Europe,50.52528,7.59722,0,terrestrial,Palearctic,Temperate broadleaf and mixed forests,,,,,,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,104.550897,95.708257,86.136048,103.252465,99.431138,98.150267,88.430654,86.420745,292.84479,133.560204,213.869946,179.742384,132.182855,167.945537,115.638232,116.762463,140.045122,110.561963,124.227781,105.268841,126.98943,114.90314,94.921963,110.709441,111.224464,130.612514,105.09977,114.763473,107.462631,93.456833,98.931889,105.242194,84.454254,88.442587,108.531731,107.15619,92.560939,96.204239,93.236305,101.341613,1,,41.0,1980.0,2020.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3513,Buteo_buteo,0,1,"EBCC/BirdLife/RSPB/CSO (2021) Trends of common birds in Europe, 2021 update. Available at: https://pecbms.info/trends-and-indicators/species-trends/.",Aves,Accipitriformes,Accipitridae,Buteo,buteo,,Eurasian buzzard,"Europe - AT, BE, BG, CZ, DK, EE, FR, DE, GR, HU, IT, LV, LU, NL, PL, PT, SK, SI, ES, SE, CH, GB",france,"France, Germany, Poland, United Kingdom, Sweden, Switzerland, Latvia, Spain, Hungary, Czech Republic, Austria, Netherlands, Denmark, Belgium, Slovakia, Estonia, Italy, Greece, Slovenia, Portugal, Bulgaria, Luxembourg",Europe,Europe and Central Asia,Central and Western Europe,50.52528,7.59722,0,terrestrial,Palearctic,Temperate broadleaf and mixed forests,,,,,,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,112.936716,137.232084,117.126995,108.784477,112.925393,108.884515,116.052688,124.722169,263.936994,282.207192,314.820358,271.554603,225.183988,281.00416,280.609892,321.836267,285.42717,274.959209,277.425958,279.057463,265.520318,249.068827,237.486103,229.444435,245.047966,239.359306,243.945384,255.952105,224.644319,212.535772,226.697893,241.000506,217.926943,219.729093,244.85623,249.986013,228.400735,207.635492,212.13821,233.783603,1,,41.0,1980.0,2020.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3514,Falco_tinnunculus,0,1,"EBCC/BirdLife/RSPB/CSO (2021) Trends of common birds in Europe, 2021 update. Available at: https://pecbms.info/trends-and-indicators/species-trends/.",Aves,Falconiformes,Falconidae,Falco,tinnunculus,,Common kestrel,"Europe - AT, BE, BG, CY, CZ, DK, FR, DE, GR, HU, IT, LU, NL, PL, PT, IE, SK, SI, ES, SE, CH, GB",france,"France, Germany, United Kingdom, Spain, Czech Republic, Italy, Austria, Greece, Poland, Netherlands, Slovakia, Belgium, Hungary, Switzerland, Ireland, Bulgaria, Sweden, Denmark, Cyprus, Slovenia, Portugal, Luxembourg",Europe,Europe and Central Asia,Central and Western Europe,50.52528,7.59722,0,terrestrial,Palearctic,Temperate broadleaf and mixed forests,,,,,,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.038146,91.272103,73.689333,81.813229,65.539429,60.197433,58.525019,64.797276,89.042632,100.23719,99.364553,84.169695,102.810837,109.009864,80.820711,91.676046,86.559554,83.661983,82.885421,76.400411,70.474516,63.422434,60.032857,59.170419,68.518805,65.984701,60.637645,74.523128,60.443775,54.324382,59.809912,63.376952,59.331388,56.373194,65.108158,68.151712,64.129812,60.929736,64.233934,73.325551,1,,41.0,1980.0,2020.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3515,Bonasa_bonasia,0,1,"EBCC/BirdLife/RSPB/CSO (2021) Trends of common birds in Europe, 2021 update. Available at: https://pecbms.info/trends-and-indicators/species-trends/.",Aves,Galliformes,Phasianidae,Bonasa,bonasia,,Hazel grouse,"Europe - EE, FI, LV, SE, CH",finland,"Finland, Sweden, Estonia, Latvia, Switzerland",Europe,Europe and Central Asia,Central and Western Europe,50.52528,7.59722,0,terrestrial,Palearctic,Temperate broadleaf and mixed forests,,,,,,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,77.237328,64.980619,97.85992,113.176974,113.340748,100.71313,127.617236,94.104423,131.927856,113.731181,120.600983,81.983245,98.406119,88.610115,74.326278,103.842582,73.154978,105.24747,83.738673,89.401585,81.616328,86.077914,107.898197,94.319744,73.726823,106.932979,86.269719,79.180398,73.850913,79.772714,115.127881,94.938726,93.326601,92.346475,55.353462,40.031234,62.43029,42.186124,72.533686,62.342629,1,,41.0,1980.0,2020.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3516,Burhinus_oedicnemus,0,1,"EBCC/BirdLife/RSPB/CSO (2021) Trends of common birds in Europe, 2021 update. Available at: https://pecbms.info/trends-and-indicators/species-trends/.",Aves,Charadriiformes,Burhinidae,Burhinus,oedicnemus,,Eurasian thick-knee / Stone curlew,"Europe - FR, IT, ES",spain,"Spain, France, Italy",Europe,Europe and Central Asia,Central and Western Europe,50.52528,7.59722,0,terrestrial,Palearctic,Temperate broadleaf and mixed forests,,,,,,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,87.719476,71.744646,50.419742,65.981355,88.115295,85.135782,69.643763,75.022836,95.856229,96.698613,85.056038,85.579446,78.443114,74.458831,63.944266,74.081861,65.495643,72.898755,61.13729,68.886924,61.565006,65.54059,1,,23.0,1998.0,2020.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3517,Vanellus_vanellus,0,1,"EBCC/BirdLife/RSPB/CSO (2021) Trends of common birds in Europe, 2021 update. Available at: https://pecbms.info/trends-and-indicators/species-trends/.",Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,,Northern lapwing,"Europe - AT, BE, CZ, DK, EE, FI, FR, DE, HU, IT, LV, NL, NO, PL, SK, SI, SE, GB",netherlands,"Netherlands, United Kingdom, Poland, Hungary, Germany, Finland, Sweden, Norway, Denmark, Belgium, France, Estonia, Latvia, Czech Republic, Austria, Slovakia, Slovenia, Italy",Europe,Europe and Central Asia,Central and Western Europe,50.52528,7.59722,0,terrestrial,Palearctic,Temperate broadleaf and mixed forests,,,,,,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,107.693295,157.374076,122.717019,100.643363,85.100894,103.361502,71.946196,77.306675,76.921079,79.215528,94.572352,95.705963,83.813742,106.337982,63.135697,58.270216,64.677917,61.676208,70.023148,69.801738,65.231082,63.506045,63.732945,65.380962,64.371225,61.610389,54.416984,56.104058,52.886616,56.142751,57.146098,51.154294,48.377517,47.781728,51.320537,47.823138,45.422823,43.09607,41.047514,40.974757,1,,41.0,1980.0,2020.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3519,Columba_palumbus,0,1,"EBCC/BirdLife/RSPB/CSO (2021) Trends of common birds in Europe, 2021 update. Available at: https://pecbms.info/trends-and-indicators/species-trends/.",Aves,Columbiformes,Columbidae,Columba,palumbus,,Common woodpigeon,"Europe - AT, BE, BG, CY, CZ, DK, EE, FI, FR, DE, HU, IT, LV, LU, NL, NO, PL, PT, IE, SK, SI, ES, SE, CH, GB",united kingdom,"United Kingdom, Germany, France, Ireland, Poland, Netherlands, Sweden, Denmark, Czech Republic, Finland, Norway, Belgium, Spain, Hungary, Slovakia, Switzerland, Estonia, Latvia, Italy, Austria, Bulgaria, Cyprus, Portugal, Luxembourg, Slovenia",Europe,Europe and Central Asia,Central and Western Europe,50.52528,7.59722,0,terrestrial,Palearctic,Temperate broadleaf and mixed forests,,,,,,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.380068,105.328877,110.995675,136.272853,136.960569,128.449941,132.142993,135.94148,116.224456,135.997878,143.665443,136.703339,134.71077,139.86878,123.900087,134.743166,126.790069,137.047842,153.399216,145.49889,152.021809,158.569198,152.76247,160.896132,158.086379,164.737086,161.82673,176.223183,173.050458,177.868289,176.764628,189.111278,180.655374,182.868968,189.37449,187.791632,196.008631,210.673042,212.080022,220.028892,1,,41.0,1980.0,2020.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
3520,Streptopelia_turtur,0,1,"EBCC/BirdLife/RSPB/CSO (2021) Trends of common birds in Europe, 2021 update. Available at: https://pecbms.info/trends-and-indicators/species-trends/.",Aves,Columbiformes,Columbidae,Streptopelia,turtur,turtur,European turtle-dove,"Europe - AT, BE, BG, CY, CZ, EE, FR, DE, GR, HU, IT, LV, NL, PL, PT, RO, SK, SI, ES, CH, GB",spain,"Spain, Italy, Hungary, France, Czech Republic, Germany, United Kingdom, Poland, Bulgaria, Slovakia, Romania, Portugal, Greece, Netherlands, Austria, Belgium, Cyprus, Estonia, Slovenia, Switzerland, Latvia",Europe,Europe and Central Asia,Central and Western Europe,50.52528,7.59722,0,terrestrial,Palearctic,Temperate broadleaf and mixed forests,,,,,,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,94.003657,81.883724,83.713858,75.471528,69.794566,66.568363,63.578086,53.948792,26.911517,29.271813,23.486256,28.454019,29.329582,27.888312,24.800492,23.98998,25.931663,27.017884,25.409791,24.725747,25.120795,24.127023,23.650246,25.866483,24.952786,23.596557,24.244509,21.616775,21.699201,19.423059,19.771131,18.482328,17.506635,17.652012,17.543156,16.816174,17.10319,17.165949,16.101611,15.673472,1,,41.0,1980.0,2020.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,index_or_relative,False,terrestrial
